Case Number,Address,Parcel,Establishment Name,Code Number,Code Description,Case Open Date,Case Closed Date,Date Cited,Date Corrected,Code Case Status,geocoded_column
211073,"1350 Massachusetts Ave, Cambridge, MA 02138",160-14,Blackbird Doughnuts & Sally's Sandwiches,4-903.11-.12 ,"Equipment, Utensils, Linens and Single-Service/Use Articles-Storing & Prohibitions",02/14/2023 12:00:00 AM,02/22/2023 12:00:00 AM,,02/22/2023 12:00:00 AM,Complete,POINT (-71.118472 42.373011)
179922,"1440 Massachusetts Ave, Cambridge, MA 02138",169-99,Pokeworks,6.501.16 ,Drying Mops,06/08/2022 12:00:00 AM,09/28/2022 12:00:00 AM,06/08/2022 12:00:00 AM,08/12/2022 12:00:00 AM,Complete,POINT (-71.119077 42.374314)
219575,"444 Broadway, Cambridge, MA 02138",135-26,Angelos Pizza,3-305.11-.12 ,Food Storage-Preventing Contamination and Prohibited Areas,04/24/2023 12:00:00 AM,05/08/2023 12:00:00 AM,,05/08/2023 12:00:00 AM,Complete,POINT (-71.110804 42.373061)
244873,"838 Massachusetts Ave, Cambridge, MA 02139",119-92,CommonCare Meals Ministry,,,09/29/2023 12:00:00 AM,09/29/2023 12:00:00 AM,09/29/2023 12:00:00 AM,,Complete,POINT (-71.106896 42.367215)
226998,"1255 Cambridge St, Cambridge, MA 02139",83-67,Christina's ice cream ,3-304.12 ,"In-Use Utensils, Between-Use Storage",06/05/2023 12:00:00 AM,09/01/2023 12:00:00 AM,,06/23/2023 12:00:00 AM,Complete,POINT (-71.098376 42.373507)
202717,"100 Main St, Cambridge, MA 02142",47-90,100 Main Marketplace,	4-202.11 * ,Food-Contact Surfaces Designed and Construction,11/16/2022 12:00:00 AM,11/17/2022 12:00:00 AM,11/16/2022 12:00:00 AM,,Complete,POINT (-71.082553 42.361518)
163877,"425 Cambridge St, Cambridge, MA 02141",23-13,Le's Sushi Bar and Restaurant, 6-501.12-.13 ,"Cleaning, Frequency and Restrictions for Floors, Walls, and Ceiling",01/04/2022 12:00:00 AM,08/23/2022 12:00:00 AM,01/04/2022 12:00:00 AM,,Complete,POINT (-71.083222 42.371552)
202657,"82 Ames St, Cambridge, MA 02142",44-107,"CAVA Mezze Grill, LLC", 5-202.11 * ,Approved System and Cleanable Fixtures,11/16/2022 12:00:00 AM,01/05/2023 12:00:00 AM,11/16/2022 12:00:00 AM,,Complete,POINT (-71.087851 42.363206)
208401,"1678 Massachusetts Ave, Cambridge, MA 02138",174-32,Season To Taste,,,01/13/2023 12:00:00 AM,01/20/2023 12:00:00 AM,01/13/2023 12:00:00 AM,,Complete,POINT (-71.119845 42.382394)
200881,"82 Mt Auburn St, Cambridge, MA 02138",162-67,Dig Inn,6-501.111 * ,Controlling Pests,10/31/2022 12:00:00 AM,11/16/2022 12:00:00 AM,10/31/2022 12:00:00 AM,11/16/2022 12:00:00 AM,Complete,POINT (-71.119537 42.372258)
229928,"10 Eliot St, Cambridge, MA 02138",162-29,Charlie's Kitchen, 5-202.11 * ,Approved System and Cleanable Fixtures,06/22/2023 12:00:00 AM,06/29/2023 12:00:00 AM,,06/29/2023 12:00:00 AM,Complete,POINT (-71.121576 42.372474)
239999,"425 Massachusetts Ave, Unit 4B, Cambridge, MA 02139",91-207,Shojo ,3-501.16 (A)(2) and (B),"Time/Temperature Control for Safety Food, Hot and Cold Holding (P)",08/24/2023 12:00:00 AM,08/25/2023 12:00:00 AM,08/24/2023 12:00:00 AM,08/25/2023 12:00:00 AM,Complete,POINT (-71.100502 42.363758)
201008,"1030 Massachusetts Ave, Cambridge, MA 02139",121-94,Waypoint,4-602.13 ,Non-Food Contact Surfaces Clean-Frequency,11/01/2022 12:00:00 AM,11/30/2022 12:00:00 AM,11/01/2022 12:00:00 AM,11/08/2022 12:00:00 AM,Complete,POINT (-71.112205 42.369599)
193045,"411 Massachusetts Ave, Cambridge, MA 02139",91-207,Muku,4-601.11 *,"Equipment, Food-Contact Surfaces, and Utensils Clean",08/30/2022 12:00:00 AM,09/07/2022 12:00:00 AM,08/30/2022 12:00:00 AM,09/07/2022 12:00:00 AM,Complete,POINT (-71.100131 42.363584)
231250,"6 Brattle St, Cambridge, MA 02138",169-50,Cardullo's Gourmet Shoppe,,,06/26/2023 12:00:00 AM,07/03/2023 12:00:00 AM,06/26/2023 12:00:00 AM,,Complete,POINT (-71.119765 42.373508)
200212,"1326 Massachusetts Ave, Cambridge, MA 02138",160-74,"Clover Food Lab, Inc.", 5-402.13 ,Conveying Sewage,10/26/2022 12:00:00 AM,11/16/2022 12:00:00 AM,10/26/2022 12:00:00 AM,11/02/2022 12:00:00 AM,Complete,POINT (-71.117865 42.37299)
234683,"40 Brattle St, Cambridge, MA 02138",168-33,Alden & Harlow ,3-305.11-.12 ,Food Storage-Preventing Contamination and Prohibited Areas,07/24/2023 12:00:00 AM,07/31/2023 12:00:00 AM,,07/31/2023 12:00:00 AM,Complete,POINT (-71.121362 42.373628)
245580,"20 Acorn Park Dr, Cambridge, MA 02140",267.2-273,The Bistro,5-202.12 ,"Handwashing Sink, Installation (P, C)",09/13/2023 12:00:00 AM,10/24/2023 12:00:00 AM,09/13/2023 12:00:00 AM,10/24/2023 12:00:00 AM,Complete,POINT (-71.147316 42.397984)
251969,"1 Harvard Yard, Cambridge, MA 02138",159-1,HUDS GSAS Commons,5-202.12 ,"Handwashing Sink, Installation (P, C)",12/11/2023 12:00:00 AM,12/12/2023 12:00:00 AM,12/11/2023 12:00:00 AM,,Complete,POINT (-71.117134 42.374564)
207374,"22 Jfk St, Cambridge, MA 02138",160-70,Life Alive Organic Cafe,4-602.13 ,Non-Food Contact Surfaces Clean-Frequency,01/09/2023 12:00:00 AM,01/17/2023 12:00:00 AM,01/09/2023 12:00:00 AM,01/09/2023 12:00:00 AM,Complete,POINT (-71.119644 42.373013)
200394,"484 Cambridge St, Cambridge, MA 02141",23-135,Courthouse Seafood Market,,,10/27/2022 12:00:00 AM,10/27/2022 12:00:00 AM,10/27/2022 12:00:00 AM,,Complete,POINT (-71.084395 42.371515)
237014,"136 Irving St, Cambridge, MA 02138",147-41,American Academy of Arts and Sciences,,,08/08/2023 12:00:00 AM,08/09/2023 12:00:00 AM,,,Complete,POINT (-71.109998 42.380731)
224124,"4 Central Sq, Cambridge, MA 02139",106-105,star variety,6-501.111 * ,Controlling Pests,05/18/2023 12:00:00 AM,05/31/2023 12:00:00 AM,05/18/2023 12:00:00 AM,05/30/2023 12:00:00 AM,Complete,POINT (-71.104427 42.365028)
237398,"27 Church St, Cambridge, MA 02138",169-68,SOURCE ,6-501.111,"Controlling Pests (Pf, C)",08/07/2023 12:00:00 AM,09/14/2023 12:00:00 AM,08/07/2023 12:00:00 AM,09/11/2023 12:00:00 AM,Complete,POINT (-71.120076 42.374461)
215551,"181 Massachusetts Ave, Cambridge, MA 02139",71-55,Saloniki Greek,?	4-302.14 ,"Sanitizing Solutions, Testing Devices",03/21/2023 12:00:00 AM,03/30/2023 12:00:00 AM,03/21/2023 12:00:00 AM,03/29/2023 12:00:00 AM,Complete,POINT (-71.095934 42.361003)
219949,"581 Massachusetts Ave, Cambridge, MA 02139",90-133,H Mart,,,04/26/2023 12:00:00 AM,04/26/2023 12:00:00 AM,04/26/2023 12:00:00 AM,,Complete,POINT (-71.102735 42.365015)
196970,"10 Wilson Rd, Cambridge, MA 02138",267.4-307,Kendall Kitchen at the Quad,6-501.14 ,"Cleaning Ventilation System, Nuisance and Discharge Prohibition",09/28/2022 12:00:00 AM,12/19/2022 12:00:00 AM,09/28/2022 12:00:00 AM,11/23/2022 12:00:00 AM,Complete,POINT (-71.150137 42.392331)
211433,"84 Massachusetts Ave, Cambridge, MA 02139",57-169,Carolicious,,,02/16/2023 12:00:00 AM,02/16/2023 12:00:00 AM,02/16/2023 12:00:00 AM,,Complete,POINT (-71.094618 42.358884)
199893,"71 Mt Auburn St, Cambridge, MA 02138",160-77,Playa Bowls,3-501.16 *,"Potentially Hazardous Food, Hot and Cold Holding",10/24/2022 12:00:00 AM,11/07/2022 12:00:00 AM,10/24/2022 12:00:00 AM,10/31/2022 12:00:00 AM,Complete,POINT (-71.118425 42.372049)
202117,"1374 Massachusetts Ave, Cambridge, MA 02138",160-58,Le Macaron French Pastries Cambridge,2-201.11-.14 *,"Proper, Adequate Handwashing",11/09/2022 12:00:00 AM,11/16/2022 12:00:00 AM,11/09/2022 12:00:00 AM,11/16/2022 12:00:00 AM,Complete,POINT (-71.11895 42.373288)
218346,"163 Huron Ave, Cambridge, MA 02138",230-71,Armando’s Pizza,6-501.12-.13 ,"Cleaning, Frequency and Restrictions for Floors, Walls, and Ceiling",04/12/2023 12:00:00 AM,05/04/2023 12:00:00 AM,04/12/2023 12:00:00 AM,05/01/2023 12:00:00 AM,Complete,POINT (-71.131365 42.382327)
222394,"2030 Massachusetts Ave, Cambridge, MA 02140",200-68,Andy's Diner,6-501.111 * ,Controlling Pests,05/04/2023 12:00:00 AM,07/27/2023 12:00:00 AM,05/04/2023 12:00:00 AM,05/30/2023 12:00:00 AM,Complete,POINT (-71.122124 42.390694)
172797,"44 Linnaean St, Cambridge, MA 02138",212-58,Graham & Parks School ,4-202.11 * ,Food-Contact Surfaces Designed and Construction,04/27/2022 12:00:00 AM,05/11/2022 12:00:00 AM,04/27/2022 12:00:00 AM,,Complete,POINT (-71.124093 42.38313)
231207,"340 River St, Cambridge, MA 02139",128-72,Whole Foods Market ,,,07/27/2023 12:00:00 AM,08/04/2023 12:00:00 AM,07/27/2023 12:00:00 AM,,Complete,POINT (-71.114152 42.361151)
217049,"225 Hampshire St, Cambridge, MA 02139",83-8,Punjabi Dhaba,6-501.111 * ,Controlling Pests,04/03/2023 12:00:00 AM,04/11/2023 12:00:00 AM,,,Complete,POINT (-71.100839 42.37388)
194605,"402 Massachusetts Ave, Cambridge, MA 02139",92-117,The Salvation Army,4-501.114 ,"Chemical Sanitization – Temperature, pH, Concentration and Hardness",09/12/2022 12:00:00 AM,09/21/2022 12:00:00 AM,09/12/2022 12:00:00 AM,09/19/2022 12:00:00 AM,Complete,POINT (-71.100283 42.363131)
187682,"1933 Massachusetts Ave, Cambridge, MA 02140",179-75,SUGAR & SPICE,3-304.12 ,"In-Use Utensils, Between-Use Storage",07/28/2022 12:00:00 AM,08/24/2022 12:00:00 AM,07/28/2022 12:00:00 AM,08/08/2022 12:00:00 AM,Complete,POINT (-71.119961 42.389619)
169736,"1736 Massachusetts Ave, Cambridge, MA 02138",175-37,Simons Coffee House,3-501.16 *,"Potentially Hazardous Food, Hot and Cold Holding",04/06/2022 12:00:00 AM,05/10/2022 12:00:00 AM,04/06/2022 12:00:00 AM,05/09/2022 12:00:00 AM,Complete,POINT (-71.119626 42.384492)
215636,"190 Massachusetts Ave, Cambridge, MA 02139",68-47,Flour Bakery ,4.301.11 ,"Cooling, Heating, and Holding Capacities-Equipment",03/21/2023 12:00:00 AM,04/07/2023 12:00:00 AM,03/21/2023 12:00:00 AM,04/07/2023 12:00:00 AM,Complete,POINT (-71.096537 42.36098)
228911,"8-1/2 Eliot St, Cambridge, MA 02138",162-17,Falafel Corner ,3-305.11-.12 ,Food Storage-Preventing Contamination and Prohibited Areas,06/15/2023 12:00:00 AM,07/21/2023 12:00:00 AM,06/15/2023 12:00:00 AM,07/20/2023 12:00:00 AM,Complete,POINT (-71.121545 42.372528)
219612,"5 Third St, Cambridge, MA 02141",21-121,Dunkin Donuts,6-501.112 ,"Removing Dead or Trapped Birds, Insects, Rodents, and Other Pests",04/24/2023 12:00:00 AM,05/01/2023 12:00:00 AM,04/24/2023 12:00:00 AM,05/01/2023 12:00:00 AM,Complete,POINT (-71.079743 42.372271)
196733,"35 Landsdowne St, Cambridge, MA 02139",69-179,Takeda Eurest,,,09/28/2022 12:00:00 AM,10/03/2022 12:00:00 AM,09/28/2022 12:00:00 AM,,Complete,POINT (-71.100192 42.360999)
246693,"1166 Cambridge St, Cambridge, MA 02139",85-66,Puritan and Company, 4-501.110 ,"Mechanical Warewashing Equipment, Washing Solution Temperature (Pf)",10/16/2023 12:00:00 AM,11/10/2023 12:00:00 AM,10/16/2023 12:00:00 AM,10/30/2023 12:00:00 AM,Complete,POINT (-71.096857 42.373124)
212799,"950 Massachusetts Ave, Cambridge, MA 02139",120-40,Dumpling House, 4-204.11 ,"Ventilation Hood Systems, Drip Prevention",02/27/2023 12:00:00 AM,03/13/2023 12:00:00 AM,,03/06/2023 12:00:00 AM,Complete,POINT (-71.110146 42.36861)
209514,"40 Brattle St, Cambridge, MA 02138",168-33,Longfellow Bar at Alden and Harlow, 4-501.110 ,"Mechanical Warewashing Equipment, Washing Solution Temperature",01/30/2023 12:00:00 AM,03/09/2023 12:00:00 AM,01/30/2023 12:00:00 AM,03/09/2023 12:00:00 AM,Complete,POINT (-71.121362 42.373628)
204126,"36 Jfk St, Cambridge, MA 02138",160-11,Le's Restaurant, 6-501.12-.13 ,"Cleaning, Frequency and Restrictions for Floors, Walls, and Ceiling",12/01/2022 12:00:00 AM,12/19/2022 12:00:00 AM,12/01/2022 12:00:00 AM,12/19/2022 12:00:00 AM,Complete,POINT (-71.119871 42.372747)
207641,"635 Cambridge St, Cambridge, MA 02141",35-37,Lone Star Taco Bar,5-202.12 ,"Handwashing Facility, Installation-Temperature/Mixing/Combo",01/11/2023 12:00:00 AM,01/18/2023 12:00:00 AM,01/11/2023 12:00:00 AM,01/18/2023 12:00:00 AM,Complete,POINT (-71.086906 42.372026)
189618,"688 Huron Ave, Cambridge, MA 02138",257-42,VFW,3-501.16 *,"Potentially Hazardous Food, Hot and Cold Holding",08/08/2022 12:00:00 AM,03/21/2023 12:00:00 AM,08/08/2022 12:00:00 AM,08/22/2022 12:00:00 AM,Complete,POINT (-71.154303 42.380372)
254515,"186 Alewife Brook Pkwy, Cambridge, MA 02138",265C-25,McDonald's,,,01/11/2024 12:00:00 AM,01/12/2024 12:00:00 AM,01/11/2024 12:00:00 AM,,Complete,POINT (-71.14095 42.390168)
181602,"1287 Cambridge St, Cambridge, MA 02139",83-35,Corazon de Frida Mexican Cantina,4-204.112 ,Temperature Measuring Devices-Functionality,06/21/2022 12:00:00 AM,09/12/2022 12:00:00 AM,,07/21/2022 12:00:00 AM,Complete,POINT (-71.098942 42.373589)
254119,"820 Massachusetts Ave, Cambridge, MA 02139",119-33,YMCA,,,01/08/2024 12:00:00 AM,01/09/2024 12:00:00 AM,01/08/2024 12:00:00 AM,,Complete,POINT (-71.106451 42.366908)
222402,"129 Franklin St, Cambridge, MA 02139",92-119,Bright Horizons at University Park,?	4-602.13 ,Non-Food Contact Surfaces Clean-Frequency,05/08/2023 12:00:00 AM,05/16/2023 12:00:00 AM,05/08/2023 12:00:00 AM,05/16/2023 12:00:00 AM,Complete,POINT (-71.101373 42.362714)
182838,"115 Prospect St, Cambridge, MA 02139",107-117,Whole Foods Market,4-202.11,Food-Contact Surfaces Designed and Construction,06/29/2022 12:00:00 AM,07/22/2022 12:00:00 AM,06/29/2022 12:00:00 AM,07/22/2022 12:00:00 AM,Complete,POINT (-71.102159 42.367896)
207827,"1712 Massachusetts Ave, Cambridge, MA 02138",175-84,ChangSho Restaurant,5-501.110-.116 ,"Storage Good Repair, Covering, Maintaining Refuse, Cleaning, and Prohibitions",01/11/2023 12:00:00 AM,02/21/2023 12:00:00 AM,01/11/2023 12:00:00 AM,02/09/2023 12:00:00 AM,Complete,POINT (-71.119732 42.383524)
224700,"187 Hampshire St, Cambridge, MA 02139",84-12,Beauty's Pizza,"6-301.11-.12,.20 ","Handwashing Cleanser-Availability, Hand drying Provision/Disposable Towels, Waste Receptacle",05/22/2023 12:00:00 AM,06/07/2023 12:00:00 AM,,05/30/2023 12:00:00 AM,Complete,POINT (-71.099431 42.372755)
213634,"284 Broadway, Cambridge, MA 02139",88-47,Lamplighter Brewing Co.,4-703.11 *,Methods of Sanitization – Hot Water and Chemical,03/06/2023 12:00:00 AM,03/07/2023 12:00:00 AM,03/06/2023 12:00:00 AM,03/07/2023 12:00:00 AM,Complete,POINT (-71.097865 42.367969)
215797,"156 Rindge Ave, Cambridge, MA 02140",195-59,Cedar Child Care,,,03/09/2023 12:00:00 AM,03/23/2023 12:00:00 AM,03/09/2023 12:00:00 AM,,Complete,POINT (-71.130919 42.393315)
169622,"44 Brattle St, Cambridge, MA 02138",168-13,Harvest,4-501.11 ,Good Repair and Proper Adjustment,04/05/2022 12:00:00 AM,05/10/2022 12:00:00 AM,04/05/2022 12:00:00 AM,05/02/2022 12:00:00 AM,Complete,POINT (-71.12158 42.373915)
176508,"711 Concord Ave, Cambridge, MA 02138",267D-286,BUDDHIST TEMPLE,,,05/19/2022 12:00:00 AM,05/20/2022 12:00:00 AM,05/19/2022 12:00:00 AM,,Complete,POINT (-71.151933 42.39038)
219021,"1728 Massachusetts Ave, Cambridge, MA 02138",175-75,Chivo Taqueria,,,04/18/2023 12:00:00 AM,04/20/2023 12:00:00 AM,04/18/2023 12:00:00 AM,,Complete,POINT (-71.119664 42.38414)
186637,"299 Prospect St, Cambridge, MA 02139",84-101,Kiddie Academy of Cambridge, 5-202.11 * ,Approved System and Cleanable Fixtures,07/25/2022 12:00:00 AM,08/09/2022 12:00:00 AM,07/25/2022 12:00:00 AM,08/09/2022 12:00:00 AM,Complete,POINT (-71.098698 42.372843)
168208,"1350 Massachusetts Ave, Cambridge, MA 02138",160-14,Blackbird Doughnuts & Sally's Sandwiches, 4-203.13 ,"Pressure Measuring Devices, Mechanical Warewashing Equipment-Increments",03/28/2022 12:00:00 AM,05/03/2022 12:00:00 AM,03/28/2022 12:00:00 AM,05/03/2022 12:00:00 AM,Complete,POINT (-71.11848 42.372971)
237478,"100 Cambridgeside Pl, Cambridge, MA 02141",8-89,The Cheesecake Factory,3-501.16 (A)(2) and (B),"Time/Temperature Control for Safety Food, Hot and Cold Holding (P)",08/10/2023 12:00:00 AM,08/25/2023 12:00:00 AM,08/10/2023 12:00:00 AM,,Complete,POINT (-71.076382 42.367154)
254162,"355 Main St, Cambridge, MA 02142",44-105,"Clover Food Lab, Inc.",3-501.12,"Time/Temperature Control for Safety Food, Slacking (C)",01/04/2024 12:00:00 AM,01/30/2024 12:00:00 AM,01/04/2024 12:00:00 AM,01/25/2024 12:00:00 AM,Complete,POINT (-71.087116 42.362644)
204880,"11 Bow St, Cambridge, MA 02138",133-3,HUDS Adams,,,12/07/2022 12:00:00 AM,12/09/2022 12:00:00 AM,12/07/2022 12:00:00 AM,,Complete,POINT (-71.115933 42.371669)
211332,"2257 Massachusetts Ave, Cambridge, MA 02140",182-90,Spindler Confections,,,02/15/2023 12:00:00 AM,02/16/2023 12:00:00 AM,02/15/2023 12:00:00 AM,,Complete,POINT (-71.126609 42.394401)
198604,"1160 Massachusetts Ave, Cambridge, MA 02138",133-20,Kung Fu Tea, 6-501.12-.13 ,"Cleaning, Frequency and Restrictions for Floors, Walls, and Ceiling",10/13/2022 12:00:00 AM,11/14/2022 12:00:00 AM,10/13/2022 12:00:00 AM,10/21/2022 12:00:00 AM,Complete,POINT (-71.11462 42.371309)
182614,"340 River St, Cambridge, MA 02139",128-72,Whole Foods Market ,4-202.16 ,Nonfood-Contact Surfaces Designed and Construction,06/28/2022 12:00:00 AM,07/20/2022 12:00:00 AM,,07/20/2022 12:00:00 AM,Complete,POINT (-71.114152 42.361151)
197621,"110 Cushing St, Cambridge, MA 02138",256-80,Haggerty School ,,,10/04/2022 12:00:00 AM,10/05/2022 12:00:00 AM,10/04/2022 12:00:00 AM,,Complete,POINT (-71.152332 42.378108)
215041,"983 Massachusetts Ave, Cambridge, MA 02138",116-94,SAKANA,6-501.111 * ,Controlling Pests,03/16/2023 12:00:00 AM,03/23/2023 12:00:00 AM,,03/23/2023 12:00:00 AM,Complete,POINT (-71.110815 42.3693)
230521,"1001 Cambridge St, Cambridge, MA 02141",81-50,Dunkin Donuts,3-306.12 ,Condiments-Protection,06/27/2023 12:00:00 AM,06/28/2023 12:00:00 AM,06/27/2023 12:00:00 AM,06/28/2023 12:00:00 AM,Complete,POINT (-71.093565 42.373048)
190056,,,7-Eleven 33486C,,,08/15/2022 12:00:00 AM,08/15/2022 12:00:00 AM,08/15/2022 12:00:00 AM,,Complete,
217897,"777 Memorial Dr, Cambridge, MA 02139",100-68,Bisuteki Japanese Steakhouse,6-501.111 * ,Controlling Pests,04/10/2023 12:00:00 AM,04/19/2023 12:00:00 AM,,04/18/2023 12:00:00 AM,Complete,POINT (-71.114978 42.35876)
217181,"502 Massachusetts Ave, Cambridge, MA 02139",93-80,Viale,4.301.11 ,"Cooling, Heating, and Holding Capacities-Equipment",04/03/2023 12:00:00 AM,04/10/2023 12:00:00 AM,04/03/2023 12:00:00 AM,04/03/2023 12:00:00 AM,Complete,POINT (-71.101755 42.364062)
261092,"425 Massachusetts Ave, Cambridge, MA 02139",91-207,Si Cara,,,03/05/2024 12:00:00 AM,03/07/2024 12:00:00 AM,03/05/2024 12:00:00 AM,,Complete,POINT (-71.100502 42.363758)
207492,"92 Winthrop St, Cambridge, MA 02138",162-54,Shake Shack,8-301.11 [590.012] ,"Prerequisite for Operation, Valid Permit",01/10/2023 12:00:00 AM,01/17/2023 12:00:00 AM,,01/17/2023 12:00:00 AM,Complete,POINT (-71.121001 42.372327)
241081,"50 Jfk St, Cambridge, MA 02138",162-72,NINE TASTES,3-305.14 ,Food Preparation (C),08/30/2023 12:00:00 AM,09/06/2023 12:00:00 AM,,09/06/2023 12:00:00 AM,Complete,POINT (-71.120456 42.372051)
242295,"650 Concord Ave, Cambridge, MA 02138",266-33,Neville Place Assisted Living,4-202.16 ,Nonfood-Contact Surfaces (C),08/24/2023 12:00:00 AM,12/21/2023 12:00:00 AM,,09/19/2023 12:00:00 AM,Complete,POINT (-71.148709 42.388551)
236474,"1281 Cambridge St, Cambridge, MA 02139",83-90,The Turning Tavern,,,08/04/2023 12:00:00 AM,09/08/2023 12:00:00 AM,08/04/2023 12:00:00 AM,,Complete,POINT (-71.098797 42.37357)
206362,"44 Brattle St, Cambridge, MA 02138",168-13,Harvest,3-301.11 [590.004(E)] *,Preventing Contamination from Hands ,12/28/2022 12:00:00 AM,01/05/2023 12:00:00 AM,12/28/2022 12:00:00 AM,01/05/2023 12:00:00 AM,Complete,POINT (-71.12158 42.373915)
255589,"237 Franklin St, Cambridge, MA 02139",106-122,Stock Pot,,,01/22/2024 12:00:00 AM,01/23/2024 12:00:00 AM,01/22/2024 12:00:00 AM,,Complete,POINT (-71.104197 42.364082)
173658,"777 Memorial Dr, Cambridge, MA 02139",100-68,Bisuteki Japanese Steakhouse, 6-501.12-.13 ,"Cleaning, Frequency and Restrictions for Floors, Walls, and Ceiling",05/04/2022 12:00:00 AM,05/25/2022 12:00:00 AM,05/04/2022 12:00:00 AM,05/11/2022 12:00:00 AM,Complete,POINT (-71.114978 42.35876)
197732,"699 Mt Auburn St, Cambridge, MA 02138",252-172,Star #2565,6-501.11 ,"Repairing-Premises, Structures, Attachments, and Fixtures-Method",10/05/2022 12:00:00 AM,10/18/2022 12:00:00 AM,10/05/2022 12:00:00 AM,10/18/2022 12:00:00 AM,Complete,POINT (-71.148745 42.375065)
205375,"10 Phillips Pl, Cambridge, MA 02138",217-18,Washburn Hall @ Lesley University,3-501.16 *,"Potentially Hazardous Food, Hot and Cold Holding",12/14/2022 12:00:00 AM,03/09/2023 12:00:00 AM,12/14/2022 12:00:00 AM,,Complete,POINT (-71.124393 42.376811)
204243,"202 Third St, Cambridge, MA 02141",17-76,Desfina ,,,12/02/2022 12:00:00 AM,12/02/2022 12:00:00 AM,12/02/2022 12:00:00 AM,,Complete,POINT (-71.08107 42.367592)
205104,"1815 Massachusetts Ave, Cambridge, MA 02140",152-17,I Love Sushi,5-205.11 ,Accessibility- Operation and Maintenance,12/08/2022 12:00:00 AM,12/21/2022 12:00:00 AM,12/08/2022 12:00:00 AM,12/20/2022 12:00:00 AM,Complete,POINT (-71.118975 42.387136)
218850,,,Moyzilla,,,04/11/2023 12:00:00 AM,04/19/2023 12:00:00 AM,04/11/2023 12:00:00 AM,,Complete,
187236,"1238 Cambridge St, Cambridge, MA 02139",84-87,All Star Pizza Bar,8-301.11 [590.012] ,"Prerequisite for Operation, Valid Permit",07/27/2022 12:00:00 AM,10/12/2022 12:00:00 AM,07/27/2022 12:00:00 AM,10/12/2022 12:00:00 AM,Complete,POINT (-71.098097 42.373291)
184009,"16 Eliot St, Cambridge, MA 02138",162-26,IHOP,6-501.11 ,"Repairing-Premises, Structures, Attachments, and Fixtures-Method",07/07/2022 12:00:00 AM,08/10/2022 12:00:00 AM,07/07/2022 12:00:00 AM,08/08/2022 12:00:00 AM,Complete,POINT (-71.121523 42.372031)
199382,"899 Main St, Cambridge, MA 02139",91-70,Tosci 899 ,3-305.11-.12 ,Food Storage-Preventing Contamination and Prohibited Areas,10/19/2022 12:00:00 AM,01/05/2023 12:00:00 AM,10/19/2022 12:00:00 AM,,Complete,POINT (-71.099428 42.363518)
172455,"1 Bennett St, Cambridge, MA 02138",165-55,The Charles Hotel/Henrietta's Table,3-501.16 *,"Potentially Hazardous Food, Hot and Cold Holding",04/25/2022 12:00:00 AM,06/06/2022 12:00:00 AM,04/25/2022 12:00:00 AM,06/06/2022 12:00:00 AM,Complete,POINT (-71.122511 42.371992)
205987,"2447 Massachusetts Ave, Cambridge, MA 02140",184-109,Season To Taste Catering,6-501.14 ,"Cleaning Ventilation System, Nuisance and Discharge Prohibition",12/21/2022 12:00:00 AM,02/24/2023 12:00:00 AM,12/21/2022 12:00:00 AM,02/21/2023 12:00:00 AM,Complete,POINT (-71.131064 42.398321)
235899,"150 Western Ave, Cambridge, MA 02139",125-39,Beantown Taqueria Café,8-301.11,Prerequisite for Operation,08/02/2023 12:00:00 AM,08/09/2023 12:00:00 AM,,08/09/2023 12:00:00 AM,Complete,POINT (-71.108856 42.364799)
248977,"29 White St, Cambridge, MA 02140",179-87,Tags Hardware,,,09/26/2023 12:00:00 AM,11/08/2023 12:00:00 AM,09/26/2023 12:00:00 AM,,Complete,POINT (-71.118706 42.389588)
